"CustomerID","Recency","Frequency","Monetary","Cluster","CustomerGroup"
17633,30,4,1324.84,4,"Regular Customers"
17634,35,9,2361.97,4,"Regular Customers"
17636,18,1,285.56,2,"Occasional Customers"
17637,30,2,547.06,2,"Occasional Customers"
17639,275,1,108.5,1,"Inactive Customers"
17640,86,1,621.66,1,"Inactive Customers"
17642,119,2,712.29,1,"Inactive Customers"
17643,372,1,101.55,1,"Inactive Customers"
17644,0,11,2895.64,3,"High-Value Customers"
17646,218,3,1008.39,4,"Regular Customers"
17647,64,1,133.06,1,"Inactive Customers"
17648,60,4,1797.5,4,"Regular Customers"
17649,137,1,868.49,1,"Inactive Customers"
17650,20,1,166.08,2,"Occasional Customers"
17651,11,10,3945,3,"High-Value Customers"
17652,24,12,4867.72,3,"High-Value Customers"
17653,36,4,1207.56,4,"Regular Customers"
17654,276,1,117.55,1,"Inactive Customers"
17655,10,7,2638.94,3,"High-Value Customers"
17656,72,5,1674.69,4,"Regular Customers"
17658,25,2,595.42,2,"Occasional Customers"
17659,16,12,2999.46,3,"High-Value Customers"
17660,140,1,196,1,"Inactive Customers"
17663,25,7,1802.91,4,"Regular Customers"
17664,18,2,604.64,2,"Occasional Customers"
17666,3,2,728.16,2,"Occasional Customers"
17667,65,5,2055.51,4,"Regular Customers"
17668,0,2,347.75,2,"Occasional Customers"
17669,42,7,3406.72,4,"Regular Customers"
17670,227,1,205.7,1,"Inactive Customers"
17671,15,4,1572.71,4,"Regular Customers"
17672,49,2,3178.17,4,"Regular Customers"
17673,1,6,1629.12,3,"High-Value Customers"
17674,73,2,551.04,1,"Inactive Customers"
17675,0,31,20374.28,3,"High-Value Customers"
17676,3,6,1387.68,3,"High-Value Customers"
17677,1,30,16363.23,3,"High-Value Customers"
17678,263,1,298.11,1,"Inactive Customers"
17679,52,2,1992.11,4,"Regular Customers"
17680,23,1,184.4,2,"Occasional Customers"
17682,9,6,2474.33,3,"High-Value Customers"
17684,43,1,239.41,1,"Inactive Customers"
17685,16,7,3191.53,3,"High-Value Customers"
17686,6,7,5739.46,3,"High-Value Customers"
17690,29,15,4757.95,3,"High-Value Customers"
17691,357,2,290.4,1,"Inactive Customers"
17692,126,4,740.94,4,"Regular Customers"
17693,136,1,200.47,1,"Inactive Customers"
17694,141,1,283.12,1,"Inactive Customers"
17695,131,2,765.34,1,"Inactive Customers"
17696,37,8,2285.71,4,"Regular Customers"
17697,235,1,338.95,1,"Inactive Customers"
17698,260,1,154.95,1,"Inactive Customers"
17700,16,4,2534.64,4,"Regular Customers"
17701,252,1,417.95,1,"Inactive Customers"
17702,29,4,1824.37,4,"Regular Customers"
17703,34,3,798.74,4,"Regular Customers"
17704,168,2,885.19,1,"Inactive Customers"
17705,2,9,1823.52,3,"High-Value Customers"
17706,3,17,10504.49,3,"High-Value Customers"
17707,184,2,152.4,1,"Inactive Customers"
17708,187,2,267.08,1,"Inactive Customers"
17709,169,1,137.45,1,"Inactive Customers"
17711,10,2,385.1,2,"Occasional Customers"
17712,44,1,522.91,1,"Inactive Customers"
17714,320,1,153,1,"Inactive Customers"
17715,200,1,326.4,1,"Inactive Customers"
17716,22,11,5655.99,3,"High-Value Customers"
17718,231,1,139.35,1,"Inactive Customers"
17719,37,15,5396.04,3,"High-Value Customers"
17720,25,4,1195.94,4,"Regular Customers"
17722,95,4,2424.04,4,"Regular Customers"
17723,126,6,3276.4,4,"Regular Customers"
17724,70,3,1033,4,"Regular Customers"
17725,15,11,3439.08,3,"High-Value Customers"
17727,14,1,1060.25,2,"Occasional Customers"
17728,3,3,2876.01,3,"High-Value Customers"
17730,2,13,5298.48,3,"High-Value Customers"
17731,78,4,1240.11,4,"Regular Customers"
17732,372,1,303.97,1,"Inactive Customers"
17733,38,2,692.19,2,"Occasional Customers"
17734,53,3,700.63,4,"Regular Customers"
17735,1,19,13110.02,3,"High-Value Customers"
17736,8,3,377.44,2,"Occasional Customers"
17737,8,2,168.24,2,"Occasional Customers"
17738,18,4,1879.05,4,"Regular Customers"
17739,11,7,2791.35,3,"High-Value Customers"
17742,112,2,355.11,1,"Inactive Customers"
17744,3,6,2322.4,3,"High-Value Customers"
17746,239,1,110.25,1,"Inactive Customers"
17747,112,1,71.4,1,"Inactive Customers"
17749,177,2,674.52,1,"Inactive Customers"
17750,4,9,1797.57,3,"High-Value Customers"
17752,358,1,80.64,1,"Inactive Customers"
17754,0,5,1772.26,3,"High-Value Customers"
17757,0,30,5605.29,3,"High-Value Customers"
17758,18,8,3456.7,3,"High-Value Customers"
17759,16,3,834.99,2,"Occasional Customers"
17760,21,2,287.59,2,"Occasional Customers"
17761,32,1,712.78,2,"Occasional Customers"
17763,262,1,15,1,"Inactive Customers"
17764,50,2,818.82,4,"Regular Customers"
17765,158,3,371.88,1,"Inactive Customers"
17767,14,1,271.2,2,"Occasional Customers"
17768,7,3,2273.18,4,"Regular Customers"
17769,12,10,3997.98,3,"High-Value Customers"
17770,198,5,1143.27,4,"Regular Customers"
17771,56,2,245.81,1,"Inactive Customers"
17772,10,2,182.77,2,"Occasional Customers"
17774,96,4,1225.41,4,"Regular Customers"
17775,254,1,56.4,1,"Inactive Customers"
17777,24,3,665.86,2,"Occasional Customers"
17779,20,3,658.57,2,"Occasional Customers"
17781,158,2,188.02,1,"Inactive Customers"
17783,71,2,283.47,1,"Inactive Customers"
17785,52,1,131.94,1,"Inactive Customers"
17786,84,2,278.74,1,"Inactive Customers"
17787,152,4,1865.19,4,"Regular Customers"
17788,73,2,1117.9,4,"Regular Customers"
17789,280,1,225.9,1,"Inactive Customers"
17790,26,14,1965.55,3,"High-Value Customers"
17791,29,1,106.1,1,"Inactive Customers"
17793,24,1,323.04,2,"Occasional Customers"
17795,179,2,350.39,1,"Inactive Customers"
17796,39,4,697.9,4,"Regular Customers"
17797,21,3,780.43,2,"Occasional Customers"
17799,21,10,3055.93,3,"High-Value Customers"
17800,36,9,1199.01,4,"Regular Customers"
17802,81,3,1285.04,4,"Regular Customers"
17805,73,1,512.31,1,"Inactive Customers"
17806,10,1,546.04,2,"Occasional Customers"
17809,15,12,5411.91,3,"High-Value Customers"
17811,3,39,7837.73,3,"High-Value Customers"
17812,12,4,732.16,2,"Occasional Customers"
17813,13,5,1770.88,4,"Regular Customers"
17816,36,4,36.56,1,"Inactive Customers"
17817,3,3,387.68,2,"Occasional Customers"
17819,71,7,3704.87,4,"Regular Customers"
17824,50,1,298.4,1,"Inactive Customers"
17827,4,5,1995.46,3,"High-Value Customers"
17828,22,4,1820.09,4,"Regular Customers"
17829,298,1,889.24,1,"Inactive Customers"
17830,1,3,398.7,2,"Occasional Customers"
17831,32,1,35.4,1,"Inactive Customers"
17832,49,1,155.37,1,"Inactive Customers"
17835,2,3,350.64,2,"Occasional Customers"
17836,46,1,110.21,1,"Inactive Customers"
17837,41,8,1593.38,4,"Regular Customers"
17838,26,5,2779.3,4,"Regular Customers"
17839,41,1,338.8,1,"Inactive Customers"
17841,1,124,40991.57,3,"High-Value Customers"
17843,302,1,205.48,1,"Inactive Customers"
17844,106,1,51.56,1,"Inactive Customers"
17846,84,1,2033.1,4,"Regular Customers"
17848,80,9,901.2,4,"Regular Customers"
17849,217,4,605.8,4,"Regular Customers"
17850,371,34,5391.21,3,"High-Value Customers"
17852,11,2,114.34,2,"Occasional Customers"
17854,184,2,311.26,1,"Inactive Customers"
17855,372,1,208.97,1,"Inactive Customers"
17856,1,4,1418.03,3,"High-Value Customers"
17857,3,23,26879.04,3,"High-Value Customers"
17858,5,12,5155.66,3,"High-Value Customers"
17859,304,1,148.21,1,"Inactive Customers"
17860,368,1,252.8,1,"Inactive Customers"
17861,2,8,2100.8,3,"High-Value Customers"
17862,323,1,330.9,1,"Inactive Customers"
17863,58,6,3160,4,"Regular Customers"
17864,12,3,597.5,2,"Occasional Customers"
17865,30,20,10526.32,3,"High-Value Customers"
17866,142,1,329.65,1,"Inactive Customers"
17867,29,6,1197.1,4,"Regular Customers"
17869,106,5,428.18,4,"Regular Customers"
17870,1,12,1894.35,3,"High-Value Customers"
17871,204,1,155.9,1,"Inactive Customers"
17873,79,5,1859.16,4,"Regular Customers"
17874,184,6,683.46,4,"Regular Customers"
17877,169,1,237.61,1,"Inactive Customers"
17878,43,1,379.45,1,"Inactive Customers"
17879,173,1,178.52,1,"Inactive Customers"
17880,364,1,458.92,1,"Inactive Customers"
17881,303,1,133.35,1,"Inactive Customers"
17883,2,4,671.77,2,"Occasional Customers"
17884,3,4,717.45,2,"Occasional Customers"
17885,11,1,190.19,2,"Occasional Customers"
17886,31,3,899.61,4,"Regular Customers"
17887,128,1,111.35,1,"Inactive Customers"
17888,20,8,726.05,4,"Regular Customers"
17889,211,2,203.87,1,"Inactive Customers"
17890,322,2,602.09,1,"Inactive Customers"
17891,161,1,203.86,1,"Inactive Customers"
17892,55,3,244.1,1,"Inactive Customers"
17893,224,1,112.25,1,"Inactive Customers"
17894,71,8,1119.81,4,"Regular Customers"
17895,43,1,98,1,"Inactive Customers"
17896,22,1,256.32,2,"Occasional Customers"
17897,172,3,566.6,1,"Inactive Customers"
17898,84,2,152.06,1,"Inactive Customers"
17899,158,1,155.8,1,"Inactive Customers"
17900,189,2,112.2,1,"Inactive Customers"
17901,28,1,110.38,2,"Occasional Customers"
17904,20,1,191.67,2,"Occasional Customers"
17905,70,4,800.24,4,"Regular Customers"
17906,246,1,72.9,1,"Inactive Customers"
17908,373,1,243.28,1,"Inactive Customers"
17911,8,1,366.23,2,"Occasional Customers"
17912,309,5,311.01,1,"Inactive Customers"
17913,58,2,411.6,1,"Inactive Customers"
17914,3,1,336.43,2,"Occasional Customers"
17917,44,3,341.28,2,"Occasional Customers"
17919,87,1,1304.04,1,"Inactive Customers"
17920,3,17,4204.1,3,"High-Value Customers"
17921,63,4,826.52,4,"Regular Customers"
17923,281,1,207.5,1,"Inactive Customers"
17924,11,7,2962.5,3,"High-Value Customers"
17925,372,1,244.08,1,"Inactive Customers"
17926,132,2,397.29,1,"Inactive Customers"
17928,44,2,212.54,1,"Inactive Customers"
17929,10,4,843,2,"Occasional Customers"
17930,35,5,1740.48,4,"Regular Customers"
17931,133,2,408.36,1,"Inactive Customers"
17932,28,3,1331.57,4,"Regular Customers"
17934,51,2,704.25,4,"Regular Customers"
17935,137,2,145.79,1,"Inactive Customers"
17936,4,1,389.84,2,"Occasional Customers"
17937,8,7,4301.22,3,"High-Value Customers"
17939,159,1,99.14,1,"Inactive Customers"
17940,48,10,4106.44,3,"High-Value Customers"
17941,130,1,304.56,1,"Inactive Customers"
17942,7,1,77.5,2,"Occasional Customers"
17946,232,2,149.58,1,"Inactive Customers"
17947,36,1,176.68,1,"Inactive Customers"
17948,146,1,358.56,1,"Inactive Customers"
17949,0,45,58510.48,3,"High-Value Customers"
17950,71,3,482.2,4,"Regular Customers"
17951,39,3,1008.54,4,"Regular Customers"
17954,4,12,2332.72,3,"High-Value Customers"
17955,198,4,557.3,4,"Regular Customers"
17956,248,1,12.75,1,"Inactive Customers"
17957,65,1,111.68,1,"Inactive Customers"
17958,116,1,508.46,1,"Inactive Customers"
17960,170,1,73.78,1,"Inactive Customers"
17961,20,39,1296.44,3,"High-Value Customers"
17962,141,1,102.83,1,"Inactive Customers"
17964,31,2,471.7,2,"Occasional Customers"
17965,37,14,2622.57,3,"High-Value Customers"
17966,37,5,1098.43,4,"Regular Customers"
17967,371,1,123.07,1,"Inactive Customers"
17968,373,1,277.35,1,"Inactive Customers"
17969,165,2,228.2,1,"Inactive Customers"
17970,210,1,582.59,1,"Inactive Customers"
17972,241,1,136.04,1,"Inactive Customers"
17973,51,1,337.04,1,"Inactive Customers"
17974,24,3,740.79,2,"Occasional Customers"
17975,14,13,4488.81,3,"High-Value Customers"
17976,371,1,353.19,1,"Inactive Customers"
17977,28,1,288.14,2,"Occasional Customers"
17978,364,1,300.92,1,"Inactive Customers"
17979,35,4,757.71,4,"Regular Customers"
17980,165,3,811.45,4,"Regular Customers"
17984,144,1,152.68,1,"Inactive Customers"
17985,21,1,634.95,2,"Occasional Customers"
17986,55,1,20.8,1,"Inactive Customers"
17987,184,1,198.57,1,"Inactive Customers"
17988,11,7,201.12,2,"Occasional Customers"
17990,236,3,630.84,1,"Inactive Customers"
17991,224,2,93.35,1,"Inactive Customers"
17994,121,4,678.49,4,"Regular Customers"
17995,281,1,76.1,1,"Inactive Customers"
17997,73,8,1970.67,4,"Regular Customers"
17999,36,2,382.06,2,"Occasional Customers"
18001,11,2,417.23,2,"Occasional Customers"
18004,361,1,169.47,1,"Inactive Customers"
18005,3,2,249.72,2,"Occasional Customers"
18006,22,1,444.68,2,"Occasional Customers"
18008,69,9,2116.19,4,"Regular Customers"
18009,234,1,257.34,1,"Inactive Customers"
18010,256,1,174.8,1,"Inactive Customers"
18011,372,1,102.79,1,"Inactive Customers"
18013,154,2,187.29,1,"Inactive Customers"
18014,27,1,166.42,2,"Occasional Customers"
18015,3,1,120.03,2,"Occasional Customers"
18016,31,5,1483.56,4,"Regular Customers"
18017,80,3,523,4,"Regular Customers"
18018,107,2,122.14,1,"Inactive Customers"
18019,51,1,38.45,1,"Inactive Customers"
18022,35,1,668.11,2,"Occasional Customers"
18024,152,2,389.78,1,"Inactive Customers"
18027,98,1,115.31,1,"Inactive Customers"
18030,3,2,230.65,2,"Occasional Customers"
18032,333,1,73.5,1,"Inactive Customers"
18033,64,1,97.97,1,"Inactive Customers"
18034,21,2,422.88,2,"Occasional Customers"
18035,35,3,730.4,4,"Regular Customers"
18036,31,3,405.62,2,"Occasional Customers"
18037,153,6,70.02,1,"Inactive Customers"
18040,18,2,357.2,2,"Occasional Customers"
18041,11,21,4183.39,3,"High-Value Customers"
18042,53,1,165.05,1,"Inactive Customers"
18043,24,3,559.51,2,"Occasional Customers"
18044,3,10,2088.6,3,"High-Value Customers"
18045,44,1,189.4,1,"Inactive Customers"
18048,202,2,172.29,1,"Inactive Customers"
18050,358,1,74.4,1,"Inactive Customers"
18053,70,1,300.02,1,"Inactive Customers"
18055,6,10,6784.19,3,"High-Value Customers"
18056,287,1,363.65,1,"Inactive Customers"
18058,9,1,170.16,2,"Occasional Customers"
18059,22,3,306.46,2,"Occasional Customers"
18061,21,10,2119.41,3,"High-Value Customers"
18062,172,3,720.52,4,"Regular Customers"
18064,132,2,814,1,"Inactive Customers"
18065,5,14,2392.83,3,"High-Value Customers"
18066,74,1,318,1,"Inactive Customers"
18067,39,1,396.33,2,"Occasional Customers"
18068,288,1,101.7,1,"Inactive Customers"
18069,25,5,2036.67,4,"Regular Customers"
18071,257,2,453,1,"Inactive Customers"
18072,185,1,247.44,1,"Inactive Customers"
18073,113,12,3877.52,4,"Regular Customers"
18074,373,1,489.6,1,"Inactive Customers"
18075,22,10,2611.75,3,"High-Value Customers"
18077,7,11,2633.01,3,"High-Value Customers"
18078,216,2,336.13,1,"Inactive Customers"
18079,44,4,3651.97,4,"Regular Customers"
18080,18,2,1231.5,2,"Occasional Customers"
18081,35,3,343.45,2,"Occasional Customers"
18082,25,1,703.37,2,"Occasional Customers"
18084,15,1,90.48,2,"Occasional Customers"
18085,329,2,689.95,1,"Inactive Customers"
18086,273,1,101.34,1,"Inactive Customers"
18087,97,2,4055.72,4,"Regular Customers"
18088,60,1,167.67,1,"Inactive Customers"
18092,1,11,9068.26,3,"High-Value Customers"
18093,92,4,2106.52,4,"Regular Customers"
18094,81,7,3017.3,4,"Regular Customers"
18095,312,2,580.05,1,"Inactive Customers"
18096,11,3,911.15,2,"Occasional Customers"
18097,7,6,2697.8,3,"High-Value Customers"
18099,126,1,168.31,1,"Inactive Customers"
18101,10,2,223.65,2,"Occasional Customers"
18102,0,60,259657.3,3,"High-Value Customers"
18104,36,1,754.64,2,"Occasional Customers"
18105,37,1,113.48,1,"Inactive Customers"
18106,329,1,430.7,1,"Inactive Customers"
18108,253,1,271,1,"Inactive Customers"
18109,1,26,8052.97,3,"High-Value Customers"
18110,19,1,236.3,2,"Occasional Customers"
18112,11,2,352.69,2,"Occasional Customers"
18113,368,1,76.32,1,"Inactive Customers"
18114,289,1,220.1,1,"Inactive Customers"
18116,67,8,1418.03,4,"Regular Customers"
18117,25,1,320.72,2,"Occasional Customers"
18118,10,26,5653.82,3,"High-Value Customers"
18119,367,1,181.12,1,"Inactive Customers"
18120,213,1,111.15,1,"Inactive Customers"
18121,148,2,673.1,1,"Inactive Customers"
18122,7,6,1826.21,3,"High-Value Customers"
18123,23,2,589.44,2,"Occasional Customers"
18125,29,4,1142.99,4,"Regular Customers"
18126,60,1,206.83,1,"Inactive Customers"
18127,18,3,348.73,2,"Occasional Customers"
18129,242,1,112.55,1,"Inactive Customers"
18130,14,3,1059.39,2,"Occasional Customers"
18133,211,1,931.5,1,"Inactive Customers"
18135,28,5,681.91,4,"Regular Customers"
18136,62,3,784.33,4,"Regular Customers"
18138,294,1,152.65,1,"Inactive Customers"
18139,17,6,8438.34,3,"High-Value Customers"
18142,156,2,1019.52,4,"Regular Customers"
18143,116,2,1000.16,4,"Regular Customers"
18144,7,12,2888.75,3,"High-Value Customers"
18145,12,4,2861.55,4,"Regular Customers"
18146,140,2,160.35,1,"Inactive Customers"
18147,45,2,179.34,1,"Inactive Customers"
18149,50,3,612.08,4,"Regular Customers"
18150,31,3,566.58,2,"Occasional Customers"
18151,134,2,653.35,1,"Inactive Customers"
18154,2,2,399.19,2,"Occasional Customers"
18155,74,3,371.62,1,"Inactive Customers"
18156,12,2,734.94,2,"Occasional Customers"
18158,8,2,453.4,2,"Occasional Customers"
18159,300,1,530.15,1,"Inactive Customers"
18160,56,2,638.06,4,"Regular Customers"
18161,14,5,1618.69,4,"Regular Customers"
18164,36,1,399.65,2,"Occasional Customers"
18165,176,1,302.46,1,"Inactive Customers"
18167,22,3,1384.86,4,"Regular Customers"
18168,175,6,1169.94,4,"Regular Customers"
18169,60,1,202.65,1,"Inactive Customers"
18170,32,3,980.31,4,"Regular Customers"
18171,58,5,1231.31,4,"Regular Customers"
18172,14,20,7561.68,3,"High-Value Customers"
18173,86,4,2106.84,4,"Regular Customers"
18174,6,1,104,2,"Occasional Customers"
18176,357,1,476.35,1,"Inactive Customers"
18177,30,6,1341.42,4,"Regular Customers"
18178,128,4,1590.81,4,"Regular Customers"
18179,8,6,1793.17,3,"High-Value Customers"
18180,4,6,1843.75,3,"High-Value Customers"
18181,23,1,382.8,2,"Occasional Customers"
18183,226,2,632.07,1,"Inactive Customers"
18184,14,1,49.8,2,"Occasional Customers"
18185,248,1,304.25,1,"Inactive Customers"
18188,14,3,2001.04,4,"Regular Customers"
18189,77,2,1090.24,4,"Regular Customers"
18190,191,2,284.46,1,"Inactive Customers"
18191,261,1,207.8,1,"Inactive Customers"
18192,71,1,957.97,1,"Inactive Customers"
18193,164,1,243.76,1,"Inactive Customers"
18194,81,1,973.84,1,"Inactive Customers"
18196,94,2,689.13,1,"Inactive Customers"
18198,3,17,5425.56,3,"High-Value Customers"
18200,105,1,163.8,1,"Inactive Customers"
18202,199,3,1396.99,4,"Regular Customers"
18203,156,1,160.42,1,"Inactive Customers"
18204,70,3,1993.7,4,"Regular Customers"
18205,35,2,517.36,2,"Occasional Customers"
18209,28,1,139.1,2,"Occasional Customers"
18210,1,6,2621.38,3,"High-Value Customers"
18211,25,5,600.07,4,"Regular Customers"
18212,325,1,248.42,1,"Inactive Customers"
18213,236,1,232.48,1,"Inactive Customers"
18215,88,1,299.34,1,"Inactive Customers"
18216,30,1,481.75,2,"Occasional Customers"
18217,28,2,621.75,2,"Occasional Customers"
18218,210,2,662.08,1,"Inactive Customers"
18219,2,10,2069.77,3,"High-Value Customers"
18220,226,1,305.28,1,"Inactive Customers"
18221,21,5,1041.61,4,"Regular Customers"
18222,92,1,443,1,"Inactive Customers"
18223,4,14,6484.54,3,"High-Value Customers"
18224,263,1,158.95,1,"Inactive Customers"
18225,2,12,5509.12,3,"High-Value Customers"
18226,43,11,5228.05,3,"High-Value Customers"
18227,217,1,93.75,1,"Inactive Customers"
18228,56,2,779.9,4,"Regular Customers"
18229,11,20,7276.9,3,"High-Value Customers"
18230,8,7,2810.2,3,"High-Value Customers"
18231,191,5,2083.27,4,"Regular Customers"
18232,81,4,592.97,4,"Regular Customers"
18233,325,1,440,1,"Inactive Customers"
18235,71,3,1796.48,4,"Regular Customers"
18236,29,6,882.24,4,"Regular Customers"
18237,2,5,987.1,2,"Occasional Customers"
18239,218,5,1561.61,4,"Regular Customers"
18240,45,1,422.58,1,"Inactive Customers"
18241,9,17,2073.09,3,"High-Value Customers"
18242,71,4,2232.49,4,"Regular Customers"
18245,6,7,2567.06,3,"High-Value Customers"
18246,23,2,596.1,2,"Occasional Customers"
18248,122,2,804.02,1,"Inactive Customers"
18249,16,1,95.34,2,"Occasional Customers"
18250,309,1,349.27,1,"Inactive Customers"
18251,86,1,4314.72,4,"Regular Customers"
18252,50,2,526.67,2,"Occasional Customers"
18255,88,1,103.3,1,"Inactive Customers"
18257,38,8,2337.63,4,"Regular Customers"
18259,24,3,2338.6,4,"Regular Customers"
18260,172,6,2643.2,4,"Regular Customers"
18261,42,2,324.24,2,"Occasional Customers"
18262,139,1,149.48,1,"Inactive Customers"
18263,25,3,1213.16,4,"Regular Customers"
18265,71,2,801.51,4,"Regular Customers"
18268,133,1,25.5,1,"Inactive Customers"
18269,365,1,168.6,1,"Inactive Customers"
18270,37,2,283.15,2,"Occasional Customers"
18272,2,6,3078.58,3,"High-Value Customers"
18273,1,3,204,2,"Occasional Customers"
18274,29,1,175.92,2,"Occasional Customers"
18276,43,1,335.86,1,"Inactive Customers"
